disasterNumber,incidentType,state,county,city,zipCode,totalValidRegistrations,validCallCenterRegistrations,validWebRegistrations,validMobileRegistrations,ihpReferrals,ihpEligible,ihpAmount,haReferrals,haEligible,haAmount,onaReferrals,onaEligible,onaAmount,hash,lastRefresh
1935,Severe Storm(s),IL,Cook (County),CHICAGO,60657,6,1,5,0,5,3,10364.27,5,3,9714.61,5,1,649.66,7c8b6387c95d4e489a3db7b4df9c0fda,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGO,60707,498,280,215,3,485,421,1357571.9,476,402,1194847.5,334,126,162724.4,8e0763f2834270718d4b96f386230c32,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGO APT B,60617,1,0,1,0,1,1,675.16,1,0,0,1,1,675.16,6500fa36c34cf4e701d6f4c07da0c73e,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGO RIDGE,60415,14,6,8,0,14,12,22262.58,14,11,21235.9,11,2,1026.68,f80ba10bdc15bdfb623f8e4cb67e57b4,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICGO,60612,1,0,1,0,1,0,0,1,0,0,1,0,0,c98c3cb0496f9d61caea7c6a674e4c94,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),CICERO,60304,1,0,1,0,1,1,3080.13,1,1,3080.13,1,0,0,4e158217ba1cec84b6266cfec376f187,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),COUNTRY CLUB HILL,60478,2,0,2,0,2,1,1264.02,2,1,1264.02,0,0,0,406239333c370650527aa4ea540eace1,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),DIXMOOR,60426,108,64,43,1,104,57,265712.45,101,50,242372.6,82,24,23339.85,bbc3e1aeeb1bece53063d4df26288b9d,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),ELMWOOD PARD,60707,1,0,1,0,1,1,4766.37,1,1,1495.92,1,1,3270.45,00e8bb9248a5aec136e25ae44c899c2b,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),FORD EIGHTS,60411,1,0,1,0,1,1,5906.18,1,1,5906.18,1,0,0,b1a3ea00d4e2bd21ad282684811f9706,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),GLENWOOD,60425,284,129,153,2,280,220,852803.03,277,209,814409.31,209,53,38393.72,29472cfaa526e042373ea0daaa18ab99,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),HAZELCREST,60429,15,0,14,1,15,12,30354.14,15,10,23000.74,11,4,7353.4,9c55a3464346f06070f3e267a08cb9ea,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),HOFFMAN ESTATES,60169,13,7,6,0,13,5,6085.91,13,4,4290.5,6,2,1795.41,567297a1abee4963a9e88a38949c29bd,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),LAGRANGE,60525,5,0,5,0,4,3,4716.02,4,2,4655.23,3,1,60.79,af9316e3289b87fa95238cb012bc5558,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),LINCOLNWOOD,60712,15,9,6,0,15,14,53637.35,15,14,51990.38,11,2,1646.97,ad74d6fa30499e1ebdaefc4bb9bc796c,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),MARKHAM,60428,681,432,245,4,665,451,1823755.27,651,353,1616197.1,512,205,207558.17,65a7631224e36131bbaca6a9559c6d00,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),MELROSE PARK,60160,1469,913,552,4,1384,1140,4922891.44,1364,1043,3998592.82,1053,499,924298.62,a14e18ee8124d2ab7c82651198b23652,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),MIDLOTHIAN,60445,86,51,35,0,84,56,154939.29,84,41,133571.38,58,21,21367.91,91c84e7bf0e1651c4031228cb89edcb1,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),NORTHLAKE,60164,122,62,59,1,117,82,302589.55,114,73,280681.3,81,26,21908.25,b65da64d46d79fb15aa06b46c72587f3,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),OAK PARK,60634,1,0,1,0,1,0,0,1,0,0,1,0,0,8bf16e946c43c00da1a6fee8e733ffa3,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),PALOS HILLS,60465,20,10,10,0,20,14,39955.08,20,10,31856.17,18,6,8098.91,4a0a7c80370f652a9025d11b86ef268c,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),PROSPECT HEIGHTS,60070,1,1,0,0,1,0,0,1,0,0,0,0,0,96f9ba3cbe9e9021d211289bb8125f7d,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),RIVER GROVE,60171,70,29,41,0,58,51,155686.15,56,46,145172.21,42,16,10513.94,9c60cb7de17c7cb14d2b1a9f39cc7d31,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),SCHAUMBURG,60173,2,1,1,0,2,0,0,2,0,0,2,0,0,b5f40ff0f474c6b01cc11417e4432460,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),SOUTH CHICAGO HEIGHTS,60411,18,9,9,0,17,11,17159.59,15,5,11913.93,16,7,5245.66,38b884fb671e0a519e16c4a409accd36,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),THORNTON,60476,20,12,7,1,20,10,32446.08,19,9,28189.67,16,4,4256.41,ea2e8767669ca9ef882a6fb65eadcaf2,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),WHEELING,60090,8,4,4,0,8,7,14847.86,8,7,14512.62,7,1,335.24,88fd33d632f82aa5bdfa97e8ab6ffd1e,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGO,60647,522,298,221,3,476,361,1198748.78,457,297,935852.18,376,162,262896.6,5c8fb876ed99ca369d51237f462cf7e7,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGO,60659,29,15,14,0,28,18,66714.58,26,18,60090.23,22,4,6624.35,681792ea57098f06b40a71cf13245703,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGO,60804,3,2,1,0,2,1,4534.48,2,1,4534.48,1,0,0,e1bf3e87cb9014332332ac9e8ff1a913,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGO HTS,60411,9,0,9,0,9,6,22721.7,6,5,17612.7,7,2,5109,d75d1f0ff57c09efefb86f539ef8de1f,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAO,60617,1,0,1,0,1,1,2256.35,1,1,2256.35,1,0,0,f0e5f72ba4bbbf2def5e6c2118eafb02,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),ELMWOODPARK,60707,3,0,3,0,3,3,11501.18,3,1,869.04,3,3,10632.14,cd59bd44ff894e4958f792adb5203698,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICGO,60638,1,0,1,0,1,1,2908.81,1,1,2908.81,1,0,0,84cf0f507342b661a6d27fdfc6d4e745,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),FOREST PARK,60130,895,425,467,3,819,643,1909317.22,792,587,1690633.85,597,228,218683.37,0dad2936df7b8ede765970be65e74b65,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),CICERO,60404,1,0,1,0,1,1,5075.68,1,1,5075.68,1,0,0,a2add1b34c0bf7f57be5d46d952f6d6e,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),COUNTRYCLUB HILLS,60478,2,0,2,0,2,1,2345.88,2,1,2345.88,2,0,0,c66d96d3f42c4b07627de318fd8d8b7e,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),DOLTON,60419,1988,1,837,6,1954,1446,5189601.27,1907,1272,4653070.23,1471,537,536531.04,5dc3e8aefd5fbb6d74db6eb33e7268f6,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),HARDWOOD HEIGHTS,60706,1,0,1,0,1,0,0,1,0,0,1,0,0,e67d405d3161e8a7528e6f7213f20e90,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),HILLSDE,60162,1,0,1,0,1,1,580,0,0,0,1,1,580,d71c68ad380a773120d0f980fbe05d8a,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),HOFFMAN ESTATES,60196,1,0,1,0,1,0,0,1,0,0,0,0,0,01020055802c3ebbd446bfca42a41525,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),LA GRANGE PARK,60526,116,47,68,1,111,92,282593.57,107,91,274624.79,79,14,7968.78,e610a8b5c024763425bbd02b5e1776ed,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),LOMBARD,60148,1,0,1,0,1,1,4650,0,0,0,1,1,4650,284e70aeefe7b6187b1ccf6b308b7205,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),MAWOOD,60153,1,0,1,0,1,1,1466,1,0,0,1,1,1466,ec3fda06922ca8d77e95b896261e7722,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),MELROSE PARK,60165,1,0,1,0,0,0,0,0,0,0,0,0,0,742d020c7bedc290d00df74293f5851c,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),MORTON GROVE,60053,24,11,13,0,24,20,60223.87,24,20,59790.13,19,2,433.74,d5641bd66f5445dfa25ec84179b93b48,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),N RIVERSIDE,60546,11,10,1,0,11,9,29187.13,11,9,28328.15,6,2,858.98,04fb8ffe977eed411a4b276c1e311179,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),PARK FOREST,60466,533,243,287,3,507,284,848788.96,485,238,793431.59,368,87,55357.37,9c24ac867969b154d653388318bd9bcd,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),RICHTON PARK,60471,430,216,211,3,415,254,1280265.55,408,244,1207129,306,92,73136.55,d75e7fc48e9c3effca4bedbb3b8f1ae3,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),OLYMPIA FIELDS,60461,201,99,100,2,198,137,446579.26,196,133,438690.05,149,20,7889.21,2f9d37396930b1151aa1b35ad4cb4dc6,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),RIVERSIDE,60546,319,197,122,0,308,263,866533.76,306,259,810712.16,215,70,55821.6,a9494e7be618df28dd8a2ef5f5ed0eb7,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),SCHAUMBURG,60194,6,5,1,0,6,4,28791.57,6,4,28791.57,5,0,0,7bf644cbc47c2708a3e8d8e403cd2c12,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),SOUTHHOLLAND,60473,5,0,5,0,5,4,9696.73,5,4,8824.57,5,1,872.16,fbd12640fb1bc3f49fe64c5d97d008ff,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),TINLEY PARK,60487,10,3,7,0,10,4,13631.98,10,4,13631.98,9,0,0,ef5c73db9e99f001c420f52d898b5659,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),WILMETTE,60091,8,3,5,0,8,7,19040.16,8,7,18520.48,7,2,519.68,e45024d40d9d82adf9653e5eecc0a0f0,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGO,60651,5961,4,1,18,5731,4668,18901957.74,5599,3926,14565342.62,4491,2619,4336615.12,da669a6abaa964b7f67c17a731e2b541,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGO,60663,1,0,1,0,1,0,0,1,0,0,1,0,0,599f710f28b42511b575031827c0db63,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGO,60827,208,172,36,0,201,105,331124.72,192,56,258984.47,179,71,72140.25,698c54d64fcca5b4e04686d364a4c7b2,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGOI,60643,1,0,1,0,1,1,9209.8,1,1,9209.8,0,0,0,5c2175bbe492f6c3df0ce6e48d911082,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAO,60628,2,0,2,0,2,2,3456.27,2,2,3456.27,2,0,0,86315bf36be8ffc3dd0d2a628577d8b8,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICGO,60644,1,0,1,0,1,1,1250.03,1,1,1250.03,0,0,0,f61f3461fa1ed3aba5c7c6bead436871,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),CICERO,60684,1,0,1,0,1,1,3405.29,1,1,1806,1,1,1599.29,61a5ea7319f21d2bbdde6deb617a283d,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),COUNTTRY CLUB HILLS,60478,1,0,1,0,1,1,900,0,0,0,1,1,900,306ad462cce3126d7ab0a04f36f5b60a,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),DOLTON ,60419,1,0,1,0,1,1,10428.85,1,1,10428.85,1,0,0,e6c5e66a0d73416a78eaa99aa6007caa,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),EVANSTON,60202,30,20,10,0,29,19,40956.43,28,19,40367.57,20,2,588.86,78c08ce7aae74bb02463f0e36680ce07,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),FRANKFORT,60423,1,1,0,0,1,1,770.12,1,1,770.12,1,0,0,458acffeea25bf20bd5ecb14d2f7e8af,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),HARVEY,60426,1879,1,615,6,1828,1191,4286548.86,1789,897,3667005.55,1475,666,619543.31,702838a559d6252f3b4eb94b0ffecfcd,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),HILLSIDE,60155,1,1,0,0,1,0,0,1,0,0,1,0,0,28a7419135eb458a2a1e893fd6009411,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),HOMEWOOD,60430,277,118,157,2,273,219,713026.1,267,200,672253.72,186,54,40772.38,efdf8f191dd04f7b6c3f42ccdf82998c,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),LAKE IN THE HILLS,60156,1,1,0,0,0,0,0,0,0,0,0,0,0,3ae37bb72bd4bc97ce9999652b88aaf5,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),LYNWOOD,60411,294,156,137,1,291,211,908604.96,286,199,876896.54,228,42,31708.42,79309ff1a8a8699559592b5fb62b0203,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),MAYWOOD,60155,2,1,1,0,2,2,5014.74,2,1,3822,2,2,1192.74,9f1136758a0f613bf0c6af27ef864fb4,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),NILES,60714,42,22,20,0,40,31,56168.1,40,31,53864.83,26,8,2303.27,13a7a945f742d366bf16ae8c036d1c3a,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),MELROSEPARK,60164,1,0,1,0,1,0,0,1,0,0,1,0,0,211c35e8faa8daf52eec575ce0a1a7eb,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),OAK LAWN,60453,217,58,156,3,212,171,488721.22,207,163,458271.99,151,20,30449.23,25ea10442eadca72fd1fe8309ed24890,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),ORLAND HILLS,60487,12,3,9,0,11,9,54777.13,11,7,52367.31,7,2,2409.82,4e59864cff74c9ce9cf9cb57446a3f64,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),PARKFOREST,60466,2,0,2,0,2,1,765.45,1,1,765.45,2,0,0,65ddad3059b994ff2b357d90163ebeb2,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),RICHTON PK,60471,2,0,2,0,2,2,3503.63,2,2,3503.63,2,0,0,75c0c50db89c040fea6c34d1c21cbd23,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),ROLLING MEADOWS,60008,4,2,2,0,4,3,6276.74,4,3,6276.74,1,0,0,7f587ecb8e82da662dee4067d18a6f8c,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),S CHICAGO HGTS,60411,1,0,1,0,1,1,9611.33,1,1,8126,1,1,1485.33,e8e0fd1b8fad78efeadc0c9b7567c8c6,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),STEGER,60475,41,25,16,0,40,23,67155.27,39,22,65089.44,31,5,2065.83,12b398a1bfb7607ca0016833c775ef2e,2014-11-23T02:46:30 +00:00
1935,Severe Storm(s),IL,Cook (County),UNIVERSITY PK,60484,2,1,1,0,2,1,858.98,2,0,0,1,1,858.98,6354e973d5d105c6605d6da930496050,2014-11-23T02:46:30 +00:00
