Outfall Structure,Outfall Location,Tide Gate #,Waterway Reach,Plant,Open date/time,Close date/time,Gate Open Period
DS-N08,DS-N08,,NBCR Upper (NSC Confluence),,2013-04-17 15:47:00,2013-04-17 23:59:00,0 days 08:12:00.000000000
DS-N09,DS-N09,,NBCR Upper (NSC Confluence),,2013-04-17 16:29:00,2013-04-17 17:14:00,0 days 00:45:00.000000000
DS-N06,DS-N06,,NBCR Upper (NSC Confluence),,2013-04-17 16:15:00,2013-04-17 16:31:00,0 days 00:16:00.000000000
DS-N07,DS-N07,,NBCR Upper (NSC Confluence),,2013-04-17 16:35:00,2013-04-17 18:06:00,0 days 01:31:00.000000000
NBPS (DS-M90 & DS-M91),NBPS (DS-M90 & DS-M91),,NBCR Lower (NSC Confluence),,2013-04-17 16:21:00,2013-04-17 23:59:00,0 days 07:38:00.000000000
DS-M30,DS-M30,,SF SB Chicago R,,2013-04-17 15:59:00,2013-04-17 17:29:00,0 days 01:30:00.000000000
DS-M30,DS-M30,,SF SB Chicago R,,2013-04-17 18:45:00,2013-04-17 20:41:00,0 days 01:56:00.000000000
DS-M66,DS-M66,,NBCR Lower (NSC Confluence),,2013-04-17 16:20:00,2013-04-17 20:42:00,0 days 04:22:00.000000000
DS-M66,DS-M66,,NBCR Lower (NSC Confluence),,2013-04-17 21:51:00,2013-04-17 23:59:00,0 days 02:08:00.000000000
DS-N04,DS-N04,,NBCR Upper (NSC Confluence),,2013-04-17 16:28:00,2013-04-17 18:02:00,0 days 01:34:00.000000000
DS-D07,DS-D07,,DesPlaines Upper,,2013-04-17 17:22:00,2013-04-17 23:59:00,0 days 06:37:00.000000000
DS-D06,DS-D06,,DesPlaines Upper,,2013-04-17 17:26:00,2013-04-17 23:59:00,0 days 06:33:00.000000000
DS-N02,DS-N02,,NBCR Upper (NSC Confluence),,2013-04-17 14:55:00,2013-04-17 23:59:00,0 days 09:04:00.000000000
DS-N03,DS-N03,,NBCR Upper (NSC Confluence),,2013-04-17 16:06:00,2013-04-17 20:04:00,0 days 03:58:00.000000000
DS-N03,DS-N03,,NBCR Upper (NSC Confluence),,2013-04-17 23:03:00,2013-04-17 23:16:00,0 days 00:13:00.000000000
DS-N03,DS-N03,,NBCR Upper (NSC Confluence),,2013-04-17 23:52:00,2013-04-17 23:59:00,0 days 00:07:00.000000000
DS-M104,DS-M104,,NSC Upper (NSWRP),,2013-04-17 15:59:00,2013-04-17 19:49:00,0 days 03:50:00.000000000
DS-M104,DS-M104,,NSC Upper (NSWRP),,2013-04-17 21:53:00,2013-04-17 23:59:00,0 days 02:06:00.000000000
"DS-D47,50,51","DS-D47,50,51",,Salt Cr,,2013-04-17 15:12:00,2013-04-17 15:16:00,0 days 00:04:00.000000000
"DS-D47,50,51","DS-D47,50,51",,Salt Cr,,2013-04-17 15:41:00,2013-04-17 15:45:00,0 days 00:04:00.000000000
"DS-D47,50,51","DS-D47,50,51",,Salt Cr,,2013-04-17 17:10:00,2013-04-17 23:59:00,0 days 06:49:00.000000000
"DS-D47,50,51","DS-D47,50,51",,Salt Cr,,2013-04-17 17:10:00,2013-04-17 23:59:00,0 days 06:49:00.000000000
DS-M101,DS-M101,,NSC Upper (NSWRP),,2013-04-17 16:43:00,2013-04-17 21:06:00,0 days 04:23:00.000000000
DS-M101,DS-M101,,NSC Upper (NSWRP),,2013-04-17 21:46:00,2013-04-17 23:59:00,0 days 02:13:00.000000000
DS-M21,DS-M21,,CSSC Upper (SWRP),,2013-04-17 17:34:00,2013-04-17 23:59:00,0 days 06:25:00.000000000
"RAPS (DS-M27, DS-M28, DS-M29)","RAPS (DS-M27, DS-M28, DS-M29)",,SF SB Chicago R,,2013-04-17 16:50:00,2013-04-17 23:59:00,0 days 07:09:00.000000000
WCPS (DS-D34-AI),WCPS (DS-D34-AI),,Addison Cr,,2013-04-17 16:30:00,2013-04-17 23:59:00,0 days 07:29:00.000000000
DS-M73,DS-M73,,NBCR Lower (NSC Confluence),,2013-04-17 16:06:00,2013-04-17 19:07:00,0 days 03:01:00.000000000
DS-M75,DS-M75,,NBCR Lower (NSC Confluence),,2013-04-17 16:48:00,2013-04-17 17:48:00,0 days 01:00:00.000000000
DS-M25,DS-M25,,SB Chicago R,,2013-04-17 16:08:00,2013-04-17 17:28:00,0 days 01:20:00.000000000
DS-M25,DS-M25,,SB Chicago R,,2013-04-17 18:44:00,2013-04-17 19:41:00,0 days 00:57:00.000000000
DS-M26,DS-M26,,SF SB Chicago R,,2013-04-17 17:34:00,2013-04-17 18:52:00,0 days 01:18:00.000000000
DS-M70,DS-M70,,NBCR Lower (NSC Confluence),,2013-04-17 15:58:00,2013-04-17 16:35:00,0 days 00:37:00.000000000
DS-M70,DS-M70,,NBCR Lower (NSC Confluence),,2013-04-17 16:51:00,2013-04-17 17:40:00,0 days 00:49:00.000000000
DS-N17,DS-N17,,NBCR Upper (NSC Confluence),,2013-04-17 15:41:00,2013-04-17 23:59:00,0 days 08:18:00.000000000
DS-N10B,DS-N10B,,NBCR Upper (NSC Confluence),,2013-04-17 15:44:00,2013-04-17 23:59:00,0 days 08:15:00.000000000
DS-M105W,DS-M105W,,NSC Upper (NSWRP),,2013-04-17 15:50:00,2013-04-17 23:59:00,0 days 08:09:00.000000000
DS-N18,DS-N18,,NBCR Upper (NSC Confluence),,2013-04-17 15:42:00,2013-04-17 23:59:00,0 days 08:17:00.000000000
DS-N10A,DS-N10A,,NBCR Upper (NSC Confluence),,2013-04-17 17:50:00,2013-04-17 23:59:00,0 days 06:09:00.000000000
DS-N19,DS-N19,,NBCR Upper (NSC Confluence),,2013-04-17 15:40:00,2013-04-17 18:56:00,0 days 03:16:00.000000000
DS-M79,DS-M79,,NBCR Lower (NSC Confluence),,2013-04-17 16:08:00,2013-04-17 23:59:00,0 days 07:51:00.000000000
DS-D10,DS-D10,,DesPlaines Middle,,2013-04-17 18:26:00,2013-04-17 18:41:00,0 days 00:15:00.000000000
DS-D10,DS-D10,,DesPlaines Middle,,2013-04-17 21:08:00,2013-04-17 22:10:00,0 days 01:02:00.000000000
DS-D10,DS-D10,,DesPlaines Middle,,2013-04-17 23:29:00,2013-04-17 23:59:00,0 days 00:30:00.000000000
DS-M20,DS-M20,,CSSC Upper (SWRP),,2013-04-17 16:24:00,2013-04-17 20:18:00,0 days 03:54:00.000000000
DS-M20,DS-M20,,CSSC Upper (SWRP),,2013-04-17 22:01:00,2013-04-17 23:59:00,0 days 01:58:00.000000000
TG-I12,TG-I12,,CSSC Upper (SWRP),,2013-04-17 17:12:00,2013-04-17 19:17:00,0 days 02:05:00.000000000
TG-I12,TG-I12,,CSSC Upper (SWRP),,2013-04-17 22:42:00,2013-04-17 23:59:00,0 days 01:17:00.000000000
DS-N11,DS-N11,,NBCR Upper (NSC Confluence),,2013-04-17 15:42:00,2013-04-17 17:10:00,0 days 01:28:00.000000000
DS-D13,DS-D13,,DesPlaines Middle,,2013-04-17 17:08:00,2013-04-17 23:59:00,0 days 06:51:00.000000000
DS-M106E,DS-M106E,,NSC Upper (NSWRP),,2013-04-17 16:45:00,2013-04-17 23:59:00,0 days 07:14:00.000000000
DS-D15,DS-D15,,DesPlaines Middle,,2013-04-17 16:38:00,2013-04-17 16:58:00,0 days 00:20:00.000000000
DS-D15,DS-D15,,DesPlaines Middle,,2013-04-17 17:00:00,2013-04-17 19:06:00,0 days 02:06:00.000000000
DS-D15,DS-D15,,DesPlaines Middle,,2013-04-17 19:28:00,2013-04-17 20:14:00,0 days 00:46:00.000000000
DS-D15,DS-D15,,DesPlaines Middle,,2013-04-17 21:26:00,2013-04-17 22:35:00,0 days 01:09:00.000000000
DS-D15,DS-D15,,DesPlaines Middle,,2013-04-17 23:32:00,2013-04-17 23:59:00,0 days 00:27:00.000000000
DS-D18,DS-D18,,DesPlaines Middle,,2013-04-17 17:08:00,2013-04-17 20:31:00,0 days 03:23:00.000000000
DS-N16,DS-N16,,NBCR Upper (NSC Confluence),,2013-04-17 15:43:00,2013-04-17 16:19:00,0 days 00:36:00.000000000
DS-N16,DS-N16,,NBCR Upper (NSC Confluence),,2013-04-17 16:42:00,2013-04-17 17:21:00,0 days 00:39:00.000000000
DS-N05,DS-N05,,NBCR Upper (NSC Confluence),,2013-04-12 00:00:00,2013-04-12 02:40:00,0 days 02:40:00.000000000
DS-N08,DS-N08,,NBCR Upper (NSC Confluence),,2013-04-12 00:00:00,2013-04-12 00:19:00,0 days 00:19:00.000000000
DS-N18,DS-N18,,NBCR Upper (NSC Confluence),,2013-04-11 00:31:00,2013-04-11 02:19:00,0 days 01:48:00.000000000
DS-M88,DS-M88,,NBCR Lower (NSC Confluence),,2013-04-11 00:31:00,2013-04-11 03:52:00,0 days 03:21:00.000000000
DS-N17,DS-N17,,NBCR Upper (NSC Confluence),,2013-04-11 00:32:00,2013-04-11 02:05:00,0 days 01:33:00.000000000
DS-M86,DS-M86,,NBCR Lower (NSC Confluence),,2013-04-11 00:31:00,2013-04-11 00:45:00,0 days 00:14:00.000000000
DS-M86,DS-M86,,NBCR Lower (NSC Confluence),,2013-04-11 00:55:00,2013-04-11 01:19:00,0 days 00:24:00.000000000
DS-M109 N,DS-M109 N,,NSC Upper (NSWRP),,2013-04-11 00:33:00,2013-04-11 03:48:00,0 days 03:15:00.000000000
"DS-D44,45","DS-D44,45",,DesPlaines Lower,,2013-04-11 04:46:00,2013-04-11 23:59:00,0 days 19:13:00.000000000
DS-M19,DS-M19,,CSSC Upper (SWRP),,2013-04-11 00:57:00,2013-04-11 04:22:00,0 days 03:25:00.000000000
DS-N19,DS-N19,,NBCR Upper (NSC Confluence),,2013-04-11 00:40:00,2013-04-11 00:59:00,0 days 00:19:00.000000000
DS-N13R,DS-N13R,,NBCR Upper (NSC Confluence),,2013-04-11 00:34:00,2013-04-11 01:52:00,0 days 01:18:00.000000000
DS-M80,DS-M80,,NBCR Lower (NSC Confluence),,2013-04-11 00:46:00,2013-04-11 01:31:00,0 days 00:45:00.000000000
DS-D31,DS-D31,,DesPlaines Middle,,2013-04-11 08:35:00,2013-04-11 12:29:00,0 days 03:54:00.000000000
DS-M84,DS-M84,,NBCR Lower (NSC Confluence),,2013-04-11 00:50:00,2013-04-11 04:40:00,0 days 03:50:00.000000000
DS-M84,DS-M84,,NBCR Lower (NSC Confluence),,2013-04-11 08:38:00,2013-04-11 11:41:00,0 days 03:03:00.000000000
DS-M66,DS-M66,,NBCR Lower (NSC Confluence),,2013-04-11 00:34:00,2013-04-11 02:52:00,0 days 02:18:00.000000000
DS-M82,DS-M82,,NBCR Lower (NSC Confluence),,2013-04-11 00:31:00,2013-04-11 04:00:00,0 days 03:29:00.000000000
DS-M82,DS-M82,,NBCR Lower (NSC Confluence),,2013-04-11 08:26:00,2013-04-11 10:54:00,0 days 02:28:00.000000000
DS-M82,DS-M82,,NBCR Lower (NSC Confluence),,2013-04-11 10:57:00,2013-04-11 11:00:00,0 days 00:03:00.000000000
DS-M82,DS-M82,,NBCR Lower (NSC Confluence),,2013-04-11 11:09:00,2013-04-11 11:16:00,0 days 00:07:00.000000000
DS-M45,DS-M45,,SB Chicago R,,2013-04-11 00:32:00,2013-04-11 01:19:00,0 days 00:47:00.000000000
NBPS (DS-M90 & DS-M91),NBPS (DS-M90 & DS-M91),,NBCR Lower (NSC Confluence),,2013-04-11 00:36:00,2013-04-11 04:46:00,0 days 04:10:00.000000000
DS-M15,DS-M15,,CSSC Upper (SWRP),,2013-04-11 00:32:00,2013-04-11 03:22:00,0 days 02:50:00.000000000
DS-D08,DS-D08,,DesPlaines Middle,,2013-04-11 00:21:00,2013-04-11 00:41:00,0 days 00:20:00.000000000
DS-M13,DS-M13,,CSSC Upper (SWRP),,2013-04-11 00:18:00,2013-04-11 01:18:00,0 days 01:00:00.000000000
DS-M30,DS-M30,,SF SB Chicago R,,2013-04-11 00:31:00,2013-04-11 02:47:00,0 days 02:16:00.000000000
DS-N10B,DS-N10B,,NBCR Upper (NSC Confluence),,2013-04-11 02:41:00,2013-04-11 03:15:00,0 days 00:34:00.000000000
DS-N10B,DS-N10B,,NBCR Upper (NSC Confluence),,2013-04-11 03:18:00,2013-04-11 03:21:00,0 days 00:03:00.000000000
DS-N10B,DS-N10B,,NBCR Upper (NSC Confluence),,2013-04-11 03:26:00,2013-04-11 03:31:00,0 days 00:05:00.000000000
DS-N10B,DS-N10B,,NBCR Upper (NSC Confluence),,2013-04-11 09:08:00,2013-04-11 10:00:00,0 days 00:52:00.000000000
DS-N10A,DS-N10A,,NBCR Upper (NSC Confluence),,2013-04-11 00:32:00,2013-04-11 01:22:00,0 days 00:50:00.000000000
DS-M10,DS-M10,,CSSC Lower (SWRP),,2013-04-11 01:42:00,2013-04-11 02:57:00,0 days 01:15:00.000000000
DS-N12,DS-N12,,NBCR Upper (NSC Confluence),,2013-04-11 00:32:00,2013-04-11 02:57:00,0 days 02:25:00.000000000
DS-N05,DS-N05,,NBCR Upper (NSC Confluence),,2013-04-11 00:32:00,2013-04-11 23:59:00,0 days 23:27:00.000000000
DS-M97,DS-M97,,NSC Lower (NSWRP),,2013-04-11 00:34:00,2013-04-11 01:11:00,0 days 00:37:00.000000000
DS-M09,DS-M09,,CSSC Lower (SWRP),,2013-04-11 00:26:00,2013-04-11 17:29:00,0 days 17:03:00.000000000
DS-M09,DS-M09,,CSSC Lower (SWRP),,2013-04-11 17:40:00,2013-04-11 18:11:00,0 days 00:31:00.000000000
"DS-D47,50,51","DS-D47,50,51",,Salt Cr,,2013-04-11 04:43:00,2013-04-11 05:43:00,0 days 01:00:00.000000000
"DS-D47,50,51","DS-D47,50,51",,Salt Cr,,2013-04-11 08:27:00,2013-04-11 10:12:00,0 days 01:45:00.000000000
"DS-D47,50,51","DS-D47,50,51",,Salt Cr,,2013-04-11 04:38:00,2013-04-11 12:08:00,0 days 07:30:00.000000000
"DS-D37,38","DS-D37,38",,Salt Cr,,2013-04-11 08:57:00,2013-04-11 09:29:00,0 days 00:32:00.000000000
DS-M73,DS-M73,,NBCR Lower (NSC Confluence),,2013-04-11 00:32:00,2013-04-11 01:20:00,0 days 00:48:00.000000000
DS-N08,DS-N08,,NBCR Upper (NSC Confluence),,2013-04-11 00:31:00,2013-04-11 18:11:00,0 days 17:40:00.000000000
DS-N08,DS-N08,,NBCR Upper (NSC Confluence),,2013-04-11 18:15:00,2013-04-11 18:29:00,0 days 00:14:00.000000000
DS-N08,DS-N08,,NBCR Upper (NSC Confluence),,2013-04-11 18:40:00,2013-04-11 18:56:00,0 days 00:16:00.000000000
DS-N08,DS-N08,,NBCR Upper (NSC Confluence),,2013-04-11 19:04:00,2013-04-11 19:12:00,0 days 00:08:00.000000000
DS-N08,DS-N08,,NBCR Upper (NSC Confluence),,2013-04-11 22:28:00,2013-04-11 23:59:00,0 days 01:31:00.000000000
DS-M08,DS-M08,,CSSC Lower (SWRP),,2013-04-11 00:21:00,2013-04-11 14:28:00,0 days 14:07:00.000000000
DS-M08,DS-M08,,CSSC Lower (SWRP),,2013-04-11 15:37:00,2013-04-11 15:39:00,0 days 00:02:00.000000000
DS-M79,DS-M79,,NBCR Lower (NSC Confluence),,2013-04-11 00:19:00,2013-04-11 07:04:00,0 days 06:45:00.000000000
DS-M79,DS-M79,,NBCR Lower (NSC Confluence),,2013-04-11 09:15:00,2013-04-11 11:32:00,0 days 02:17:00.000000000
DS-M104,DS-M104,,NSC Upper (NSWRP),,2013-04-11 00:30:00,2013-04-11 01:53:00,0 days 01:23:00.000000000
DS-M106E,DS-M106E,,NSC Upper (NSWRP),,2013-04-11 01:00:00,2013-04-11 03:16:00,0 days 02:16:00.000000000
"RAPS (DS-M27, DS-M28, DS-M29)","RAPS (DS-M27, DS-M28, DS-M29)",,SF SB Chicago R,,2013-04-11 00:20:00,2013-04-11 14:15:00,0 days 13:55:00.000000000
WCPS (DS-D34-AI),WCPS (DS-D34-AI),,Addison Cr,,2013-04-11 00:30:00,2013-04-11 02:30:00,0 days 02:00:00.000000000
DS-M20,DS-M20,,CSSC Upper (SWRP),,2013-04-11 00:33:00,2013-04-11 02:43:00,0 days 02:10:00.000000000
DS-M03,DS-M03,,CSSC Lower (SWRP),,2013-04-11 00:55:00,2013-04-11 12:28:00,0 days 11:33:00.000000000
DS-M03,DS-M03,,CSSC Lower (SWRP),,2013-04-11 12:31:00,2013-04-11 12:34:00,0 days 00:03:00.000000000
DS-M21,DS-M21,,CSSC Upper (SWRP),,2013-04-11 03:25:00,2013-04-11 03:48:00,0 days 00:23:00.000000000
DS-M21,DS-M21,,CSSC Upper (SWRP),,2013-04-11 09:06:00,2013-04-11 12:58:00,0 days 03:52:00.000000000
DS-N03,DS-N03,,NBCR Upper (NSC Confluence),,2013-04-11 00:34:00,2013-04-11 01:13:00,0 days 00:39:00.000000000
DS-M25,DS-M25,,SB Chicago R,,2013-04-11 00:32:00,2013-04-11 01:23:00,0 days 00:51:00.000000000
DS-M25,DS-M25,,SB Chicago R,,2013-04-11 01:27:00,2013-04-11 01:35:00,0 days 00:08:00.000000000
DS-N02,DS-N02,,NBCR Upper (NSC Confluence),,2013-04-10 23:50:00,2013-04-10 23:53:00,0 days 00:03:00.000000000
TG-I28 & I29,TG-I28 & I29,,SB Chicago R,,2013-04-10 07:45:00,2013-04-10 07:47:00,0 days 00:02:00.000000000
TG-I28 & I29,TG-I28 & I29,,SB Chicago R,,2013-04-10 07:52:00,2013-04-10 07:54:00,0 days 00:02:00.000000000
TG-I28 & I29,TG-I28 & I29,,SB Chicago R,,2013-04-10 08:35:00,2013-04-10 08:41:00,0 days 00:06:00.000000000
TG-I28 & I29,TG-I28 & I29,,SB Chicago R,,2013-04-10 16:47:00,2013-04-10 16:58:00,0 days 00:11:00.000000000
DS-N02,DS-N02,,NBCR Upper (NSC Confluence),,2013-04-08 06:59:00,2013-04-08 07:01:00,0 days 00:02:00.000000000
DS-M88,DS-M88,,NBCR Lower (NSC Confluence),,2013-04-08 07:01:00,2013-04-08 09:04:00,0 days 02:03:00.000000000
DS-M109S,DS-M109S,,NSC Upper (NSWRP),,2013-04-08 11:09:00,2013-04-08 13:11:00,0 days 02:02:00.000000000
DS-M104,DS-M104,,NSC Upper (NSWRP),,2013-04-08 11:26:00,2013-04-08 12:04:00,0 days 00:38:00.000000000
MWRD DS-M114N,MWRD DS-M114N,,NSC Upper (NSWRP),,2013-03-12 00:00:00,2013-03-12 06:49:00,0 days 06:49:00.000000000
CDS-21,CDS-21,,Grand Cal R,,2013-03-12 00:01:00,2013-03-12 11:20:00,0 days 11:19:00.000000000
PULASKI RD PS (18E-PS),PULASKI RD PS (18E-PS),,Cal Sag Ch,,2013-03-12 00:01:00,2013-03-12 01:13:00,0 days 01:12:00.000000000
DS-M09,DS-M09,,CSSC Lower (SWRP),,2013-03-12 00:00:00,2013-03-12 10:22:00,0 days 10:22:00.000000000
DS-M09,DS-M09,,CSSC Lower (SWRP),,2013-03-12 10:45:00,2013-03-12 11:02:00,0 days 00:17:00.000000000
DS-M09,DS-M09,,CSSC Lower (SWRP),,2013-03-12 11:24:00,2013-03-12 11:57:00,0 days 00:33:00.000000000
DS-M09,DS-M09,,CSSC Lower (SWRP),,2013-03-12 13:44:00,2013-03-12 13:47:00,0 days 00:03:00.000000000
DS-N08,DS-N08,,NBCR Upper (NSC Confluence),,2013-03-12 00:00:00,2013-03-12 01:04:00,0 days 01:04:00.000000000
DS-N08,DS-N08,,NBCR Upper (NSC Confluence),,2013-03-12 01:06:00,2013-03-12 02:25:00,0 days 01:19:00.000000000
DS-N08,DS-N08,,NBCR Upper (NSC Confluence),,2013-03-12 07:38:00,2013-03-12 07:42:00,0 days 00:04:00.000000000
DS-N08,DS-N08,,NBCR Upper (NSC Confluence),,2013-03-12 07:52:00,2013-03-12 07:55:00,0 days 00:03:00.000000000
DS-N08,DS-N08,,NBCR Upper (NSC Confluence),,2013-03-12 08:05:00,2013-03-12 08:07:00,0 days 00:02:00.000000000
DS-M84,DS-M84,,NBCR Lower (NSC Confluence),,2013-03-11 00:00:00,2013-03-11 16:58:00,0 days 16:58:00.000000000
"DS-D47,50,51","DS-D47,50,51",,Salt Cr,,2013-03-11 00:00:00,2013-03-11 04:55:00,0 days 04:55:00.000000000
"RAPS (DS-M27, DS-M28, DS-M29)","RAPS (DS-M27, DS-M28, DS-M29)",,SF SB Chicago R,,2013-03-11 00:00:00,2013-03-11 13:35:00,0 days 13:35:00.000000000
DS-M88,DS-M88,,NBCR Lower (NSC Confluence),,2013-03-11 00:00:00,2013-03-11 03:30:00,0 days 03:30:00.000000000
DS-D06,DS-D06,,DesPlaines Upper,,2013-03-11 00:00:00,2013-03-11 06:40:00,0 days 06:40:00.000000000
DS-N08,DS-N08,,NBCR Upper (NSC Confluence),,2013-03-11 00:00:00,2013-03-11 23:59:00,0 days 23:59:00.000000000
DS-M82,DS-M82,,NBCR Lower (NSC Confluence),,2013-03-11 00:00:00,2013-03-11 04:58:00,0 days 04:58:00.000000000
DS-M82,DS-M82,,NBCR Lower (NSC Confluence),,2013-03-11 07:39:00,2013-03-11 09:33:00,0 days 01:54:00.000000000
DS-M82,DS-M82,,NBCR Lower (NSC Confluence),,2013-03-11 09:38:00,2013-03-11 09:55:00,0 days 00:17:00.000000000
DS-M09,DS-M09,,CSSC Lower (SWRP),,2013-03-11 00:00:00,2013-03-11 23:59:00,0 days 23:59:00.000000000
DS-M08,DS-M08,,CSSC Lower (SWRP),,2013-03-11 00:00:00,2013-03-11 12:33:00,0 days 12:33:00.000000000
DS-N18,DS-N18,,NBCR Upper (NSC Confluence),,2013-03-11 00:00:00,2013-03-11 03:18:00,0 days 03:18:00.000000000
DS-N18,DS-N18,,NBCR Upper (NSC Confluence),,2013-03-11 08:56:00,2013-03-11 09:50:00,0 days 00:54:00.000000000
DS-M104,DS-M104,,NSC Upper (NSWRP),,2013-03-11 00:04:00,2013-03-11 00:30:00,0 days 00:26:00.000000000
DS-M03,DS-M03,,CSSC Lower (SWRP),,2013-03-11 00:00:00,2013-03-11 14:49:00,0 days 14:49:00.000000000
DS-M03,DS-M03,,CSSC Lower (SWRP),,2013-03-11 15:25:00,2013-03-11 15:27:00,0 days 00:02:00.000000000
DS-M03,DS-M03,,CSSC Lower (SWRP),,2013-03-11 15:45:00,2013-03-11 15:47:00,0 days 00:02:00.000000000
DS-M03,DS-M03,,CSSC Lower (SWRP),,2013-03-11 15:55:00,2013-03-11 15:59:00,0 days 00:04:00.000000000
DS-M03,DS-M03,,CSSC Lower (SWRP),,2013-03-11 16:06:00,2013-03-11 16:09:00,0 days 00:03:00.000000000
DS-M21,DS-M21,,CSSC Upper (SWRP),,2013-03-11 00:00:00,2013-03-11 12:41:00,0 days 12:41:00.000000000
"DS-D37,38","DS-D37,38",,Salt Cr,,2013-03-11 00:00:00,2013-03-11 04:48:00,0 days 04:48:00.000000000
"DS-D37,38","DS-D37,38",,Salt Cr,,2013-03-11 04:51:00,2013-03-11 04:57:00,0 days 00:06:00.000000000
"DS-D37,38","DS-D37,38",,Salt Cr,,2013-03-11 07:53:00,2013-03-11 08:54:00,0 days 01:01:00.000000000
DS-D27I,DS-D27I,,DesPlaines Middle,,2013-03-11 00:00:00,2013-03-11 00:04:00,0 days 00:04:00.000000000
DS-D27I,DS-D27I,,DesPlaines Middle,,2013-03-11 00:09:00,2013-03-11 00:17:00,0 days 00:08:00.000000000
002 Lemont WRP,002 Lemont WRP,,CSSC Lower (SWRP),,2013-03-11 00:01:00,2013-03-11 13:15:00,0 days 13:14:00.000000000
DS-M79,DS-M79,,NBCR Lower (NSC Confluence),,2013-03-11 00:00:00,2013-03-11 17:22:00,0 days 17:22:00.000000000
MWRD DS-M114N,MWRD DS-M114N,,NSC Upper (NSWRP),,2013-03-11 07:40:00,2013-03-11 07:49:00,0 days 00:09:00.000000000
MWRD DS-M114N,MWRD DS-M114N,,NSC Upper (NSWRP),,2013-03-11 08:04:00,2013-03-11 14:13:00,0 days 06:09:00.000000000
MWRD DS-M114N,MWRD DS-M114N,,NSC Upper (NSWRP),,2013-03-11 14:38:00,2013-03-11 23:59:00,0 days 09:21:00.000000000
DS-M106E,DS-M106E,,NSC Upper (NSWRP),,2013-03-11 00:00:00,2013-03-11 05:15:00,0 days 05:15:00.000000000
DS-D31,DS-D31,,DesPlaines Middle,,2013-03-11 00:00:00,2013-03-11 02:21:00,0 days 02:21:00.000000000
CDS-21,CDS-21,,Grand Cal R,,2013-03-11 00:01:00,2013-03-11 23:59:00,0 days 23:58:00.000000000
DS-M15,DS-M15,,CSSC Upper (SWRP),,2013-03-11 00:00:00,2013-03-11 04:02:00,0 days 04:02:00.000000000
CDS-20,CDS-20,,Little Cal R (North),,2013-03-11 01:15:00,2013-03-11 01:25:00,0 days 00:10:00.000000000
WCPS (DS-D34-AI),WCPS (DS-D34-AI),,Addison Cr,,2013-03-11 00:00:00,2013-03-11 09:30:00,0 days 09:30:00.000000000
"DS-D44,45","DS-D44,45",,DesPlaines Lower,,2013-03-11 00:00:00,2013-03-11 06:40:00,0 days 06:40:00.000000000
125TH ST PS (CDS-13),125TH ST PS (CDS-13),,Little Cal R (North),,2013-03-11 00:01:00,2013-03-11 03:05:00,0 days 03:04:00.000000000
PULASKI RD PS (18E-PS),PULASKI RD PS (18E-PS),,Cal Sag Ch,,2013-03-11 00:01:00,2013-03-11 21:20:00,0 days 21:19:00.000000000
PULASKI RD PS (18E-PS),PULASKI RD PS (18E-PS),,Cal Sag Ch,,2013-03-11 22:23:00,2013-03-11 23:59:00,0 days 01:36:00.000000000
"RAPS (DS-M27, DS-M28, DS-M29)","RAPS (DS-M27, DS-M28, DS-M29)",,SF SB Chicago R,,2013-03-10 14:00:00,2013-03-10 23:59:00,0 days 09:59:00.000000000
DS-N12,DS-N12,,NBCR Upper (NSC Confluence),,2013-03-10 17:05:00,2013-03-10 19:06:00,0 days 02:01:00.000000000
DS-M106E,DS-M106E,,NSC Upper (NSWRP),,2013-03-10 17:40:00,2013-03-10 23:59:00,0 days 06:19:00.000000000
CDS-10,CDS-10,,Cal Sag Ch,,2013-03-10 18:05:00,2013-03-10 20:05:00,0 days 02:00:00.000000000
"DS-D47,50,51","DS-D47,50,51",,Salt Cr,,2013-03-10 16:08:00,2013-03-10 23:59:00,0 days 07:51:00.000000000
DS-M88,DS-M88,,NBCR Lower (NSC Confluence),,2013-03-10 16:32:00,2013-03-10 23:59:00,0 days 07:27:00.000000000
DS-N10A,DS-N10A,,NBCR Upper (NSC Confluence),,2013-03-10 16:27:00,2013-03-10 20:15:00,0 days 03:48:00.000000000
"DS-D19,23","DS-D19,23",,DesPlaines Middle,,2013-03-10 17:06:00,2013-03-10 18:41:00,0 days 01:35:00.000000000
DS-M66,DS-M66,,NBCR Lower (NSC Confluence),,2013-03-10 18:31:00,2013-03-10 21:18:00,0 days 02:47:00.000000000
TG-M22,TG-M22,,CSSC Upper (SWRP),,2013-03-10 17:40:00,2013-03-10 21:22:00,0 days 03:42:00.000000000
DS-N18,DS-N18,,NBCR Upper (NSC Confluence),,2013-03-10 16:04:00,2013-03-10 23:59:00,0 days 07:55:00.000000000
DS-D13,DS-D13,,DesPlaines Middle,,2013-03-10 17:01:00,2013-03-10 22:12:00,0 days 05:11:00.000000000
DS-M84,DS-M84,,NBCR Lower (NSC Confluence),,2013-03-10 17:32:00,2013-03-10 23:59:00,0 days 06:27:00.000000000
DS-D15,DS-D15,,DesPlaines Middle,,2013-03-10 16:54:00,2013-03-10 19:13:00,0 days 02:19:00.000000000
CDS-18,CDS-18,,Little Cal R (North),,2013-03-10 17:50:00,2013-03-10 23:27:00,0 days 05:37:00.000000000
DS-M25,DS-M25,,SB Chicago R,,2013-03-10 16:34:00,2013-03-10 19:52:00,0 days 03:18:00.000000000
